Input,1 Step Prediction,5 Step Prediction,Anomaly Score,Anomaly Likelihood
-9433.84072,-9142.387235616437,-21.5231713574085,0.0,0.02894994913627445
-9652.78892,-9257.477002988791,-21.5231713574085,0.0,0.02896555042316758
-9968.0996,-9458.884095890411,-21.5231713574085,0.03125,0.032488534944445376
-10294.03228,-9084.84235193026,-21.5231713574085,0.25,0.07897390727081666
-10596.56144,-9458.884095890411,-21.5231713574085,0.375,0.163764811729223
-10929.1516,-11214.003048318804,-21.5231713574085,0.0,0.1172509489315766
-11130.8732,-11214.003048318804,-2783.6775882938964,0.0,0.028924178216863373
-11161.3994,-10581.009327770858,-5200.5627031133245,0.0,0.028939794820922023
-11170.129,-10581.009327770858,-11242.775490161892,0.0,0.028955402142175554
-11106.0686,-11185.230606475716,-11300.32037384807,0.0,0.028971000189041
-10946.39,-11185.230606475716,-10581.009327770858,0.03125,0.03250200117627442
-10885.43,-11127.685722789538,-10581.009327770858,0.03125,0.03603103944003138
-10801.668,-10955.051071731008,-10581.009327770858,0.09375,0.044868543675255106
-10631.2906,-10897.50618804483,-10581.009327770858,0.1875,0.07202640122985468
-10497.1754,-9458.884095890411,-10581.009327770858,0.0,0.05966417322948149
-10308.46102,-10955.051071731008,-10581.009327770858,0.03125,0.03250664836088763
-10068.23468,-10609.781769613946,-10955.051071731008,0.0,0.03251806846905407
-9974.77648,-9487.6565377335,-10897.50618804483,0.0,0.029006384334836318
-10008.39028,-10091.877816438355,-309.2475897882923,0.0,0.029021952106571366
-10124.16108,-9976.788049066003,-11127.685722789538,0.0,0.02903751063973534
-10320.23846,-10034.332932752179,-2898.7673556662503,0.03125,0.0325888714123978
-10612.8506,-10149.422700124533,-2898.7673556662503,0.15625,0.05656969107580483
-10783.8884,-10322.057351183063,-2898.7673556662503,0.1875,0.08387991140479388
-10836.6324,-10638.554211457036,-2898.7673556662503,0.0,0.05988747032884664
-10863.081,-10811.188862515566,-2898.7673556662503,0.0,0.029029823999679866
-10796.4106,-10839.961304358654,-2898.7673556662503,0.0,0.029045377862426138
-10637.108,-10868.733746201742,-10322.057351183063,0.0,0.02906092249918071
-10468.8356,-10811.188862515566,-9976.788049066003,0.0,0.029076457918282766
-10376.005,-10638.554211457036,-9976.788049066003,0.0,0.029091984128060067
-10268.8062,-10091.877816438355,-9976.788049066003,0.0,0.02910750113682896
-10305.8966,-10379.60223486924,-9976.788049066003,0.0,0.029123008952894408
-10459.6642,-10293.284909339975,-10811.188862515566,0.0,0.029138507584550014
-10641.0676,-10322.057351183063,-10638.554211457036,0.0,0.029153997040078
-10789.723,-10465.919560398504,-10494.692002241594,0.0,0.02916947732774928
-10911.2022,-10667.326653300124,-10379.60223486924,0.0,0.029184948455823423
-10851.7584,-10811.188862515566,-11185.230606475716,0.0,0.029200410432548687
-10605.44204,-10926.27862988792,-10322.057351183063,0.0,0.029215863266162077
-10306.74028,-10868.733746201742,-10465.919560398504,0.0,0.029231306964889285
-10035.1234,-10609.781769613946,-10667.326653300124,0.0,0.029246741536944766
-9873.4392,-10322.057351183063,-10465.919560398504,0.0,0.029262166990531746
-9874.5684,-10063.105374595267,-10926.27862988792,0.0,0.02927758333384222
-9866.08796,-9890.470723536737,-10868.733746201742,0.0,0.029292990575056972
-9889.62072,-9890.470723536737,-10609.781769613946,0.0,0.029308388722345587
-9878.68284,-9890.470723536737,-10638.554211457036,0.0,0.029323777783866533
-9727.50704,-9890.470723536737,-8797.117933499376,0.0,0.02933915776776703
-9460.68666,-9890.470723536737,-8797.117933499376,0.0,0.02935452868218325
-9327.33712,-9199.932119302615,-8797.117933499376,0.0625,0.037165000937085836
-9251.69936,-9487.6565377335,-8797.117933499376,0.625,0.2600810319684428
-9213.38314,-9458.884095890411,-8797.117933499376,0.0,0.2522654531721459
-9177.44124,-9660.291188792029,-9890.470723536737,0.0,0.029344318043039472
-9092.2412,-9660.291188792029,-8739.5730498132,0.0,0.029359685915095073
-8939.3204,-9199.932119302615,-8739.5730498132,0.0,0.029375044728516073
-8708.55248,-9113.61479377335,-8768.345491656288,0.0,0.029390394491412643
-8368.41348,-8940.98014271482,-8768.345491656288,0.0,0.029405735211883926
-8037.88532,-8710.800607970112,-21.5231713574085,0.15625,0.053841414690907745
-7802.43252,-8394.30374769614,-21.5231713574085,0.0,0.0538386470421246
-7710.24002,-8049.034445579078,-21.5231713574085,0.0,0.02941553322994488
-7696.64064,-7818.8549108343705,-21.5231713574085,0.0,0.029430859147350507
-7771.3292,-7732.5375853051055,-7128.316306600248,0.0,0.029446176043651257
-7836.95688,-7703.765143462017,-7070.771422914072,0.0,0.02946148392690606
-7868.06574,-7790.082468991282,7.249270485679517,0.0,0.029476782805162804
-7690.24278,-7847.6273526774585,-7099.54386475716,0.0,0.0294920726864584
-7406.15972,-7876.399794520547,-7099.54386475716,0.0,0.029507353578818802
-7127.41972,-7703.765143462017,7.249270485679517,0.0,0.029522625490258966
-6865.5062,-6006.1910747198,7.249270485679517,0.0,0.029537888428782938
-6540.07602,-6006.1910747198,-7847.6273526774585,0.0,0.029553142402383836
-6222.59846,-6006.1910747198,-7876.399794520547,0.0,0.029568387419043884
-5977.34686,-6006.1910747198,-7703.765143462017,0.15625,0.05423801330674207
-5736.6264,-4625.113866251557,-222.93026425902826,0.03125,0.05786825691526618
-5537.67326,-4107.209913075965,2654.3139200498154,0.09375,0.045976653315368446
-5563.16394,-2898.7673556662503,2654.3139200498154,0.0,0.04234263314727943
-5736.00264,-5545.832005230386,2654.3139200498154,0.0,0.029576072584607576
-5960.68344,-4107.209913075965,5732.965197260273,0.21875,0.0693330851847805
-6193.89814,-6898.136771855541,5732.965197260273,0.0625,0.07721404304828274
-6414.38732,-5977.418632876712,8926.70624184309,0.375,0.12981516728130438
-6510.81154,-7300.950957658779,5963.144732004981,0.0,0.12190201573037322
-6590.52978,-6006.1910747198,3057.1281058530512,0.09375,0.042314843769528834
-6711.67156,-6006.1910747198,5732.965197260273,0.15625,0.06705028204837636
-6804.66636,-6610.412353424656,6107.006941220425,0.0,0.054247579397803135
-6941.00196,-6725.50212079701,6107.006941220425,0.0,0.02951261568313291
-7042.52668,-6811.819446326276,6107.006941220425,0.0,0.029527884502548923
-7074.91262,-6955.681655541718,-5574.604447073474,0.0,0.029543144351803566
-6888.07126,-7070.771422914072,6308.4140341220445,0.0,0.029558395238886197
-6684.20598,-7099.54386475716,-5747.239098132004,0.0,0.029573637171775274
-6389.59496,-6898.136771855541,-5747.239098132004,0.0625,0.03751449343736849
-6078.50686,-6725.50212079701,-5747.239098132004,0.0,0.03752150137027562
-5788.80214,-5977.418632876712,-5747.239098132004,0.0,0.02960288191277663
-5650.78248,-5977.418632876712,-7099.54386475716,0.0,0.02961809774187156
-5622.80866,-5977.418632876712,-6898.136771855541,0.0,0.029633304647946442
-5556.23722,-5977.418632876712,-6696.729678953922,0.0,0.02964850263892631
-5506.99986,-5977.418632876712,-6811.819446326276,0.0,0.02966369172272544
-5443.05646,-5574.604447073474,-6610.412353424656,0.09375,0.04259793862264481
-5413.93426,-5574.604447073474,-6524.0950278953915,0.03125,0.046276986298560044
-5374.78208,-5574.604447073474,-6524.0950278953915,0.03125,0.037034953286418565
-5354.75424,-5574.604447073474,-6524.0950278953915,0.03125,0.0370460982117837
-5299.10092,-5574.604447073474,-6524.0950278953915,0.0625,0.04135846165820683
-5130.37536,-3244.036657783312,8926.70624184309,0.09375,0.0506383177868154
-4495.76486,-3244.036657783312,-6524.0950278953915,0.6875,0.3168551253225508
-3214.775408,-3042.629564881692,-5459.51467970112,0.21875,0.34395365925290194
-1187.139428,-855.9239848069737,8869.161358156915,0.15625,0.09463625142221652
1502.222152,1100.6020605230387,8869.161358156915,0.0,0.05453305554180708
4829.689392,4064.1635703611464,8869.161358156915,0.1875,0.06173251529337583
8578.533732,4035.3911285180584,10307.783450311334,0.71875,0.35802392779574926
12500.09762,7747.036126276464,10739.370077957661,0.96875,0.8439706376338801
16272.60548,10998.322054545457,12897.303216189292,0.9375,0.9815889002296955
19911.6258,14825.056819676214,15112.781238107098,1.0,0.9861235371267667
23069.5638,19658.82704931507,2366.5895016189315,1.0,0.9946112275808363
25751.8996,22795.023210211708,6250.869150435865,1.0,0.9919290575737664
27860.9468,-14206.337,3833.9840356164386,1.0,0.9882584152486142
29477.533,-14206.337,9617.24484607721,1.0,0.9834335132283034
30543.8172,-14206.337,18277.749840846827,1.0,0.9773550406262022
31368.157,-14206.337,21730.442862017437,1.0,0.9700181923518997
31800.132,-14206.337,-14206.337,1.0,0.9615178912730822
32002.2046,-14206.337,-14206.337,0.21875,0.5385544597639101
31974.6986,31772.025065255293,-14206.337,0.8125,0.37896332595455307
31705.1536,31973.432158156917,-14206.337,0.28125,0.39437615677457005
31076.7198,31973.432158156917,-14206.337,0.875,0.43817735255419255
30238.5658,31340.438437608966,-14206.337,1.0,0.8431210298469353
29164.0484,31340.438437608966,-14206.337,1.0,0.9273983099405914
27906.1028,30534.810066002494,-14206.337,1.0,0.9161711486197064
26487.707,29470.229717808223,-14206.337,1.0,0.9048159560620977
25175.9056,27858.97297459527,31685.70773972603,1.0,0.8934542750874811
23814.8134,27858.97297459527,31685.70773972603,1.0,0.8821755244975421
22480.6232,23830.83111656289,31973.432158156917,1.0,0.8710430166430859
21146.4828,21903.077513075965,31973.432158156917,0.59375,0.6062746402177425
19847.6312,21298.85623437111,31772.025065255293,0.0625,0.19402839196044175
18451.4212,23053.9751867995,31772.025065255293,0.5,0.1529021611345743
17092.382,17817.39077135741,21385.173559900373,0.125,0.16140613007310844
15895.201,16033.49937708593,18939.516003237863,0.1875,0.07067085923756093
14801.6702,14940.14658704857,18047.57030610212,0.21875,0.08749824627241876
14016.4396,13242.572518306351,30534.810066002494,0.59375,0.21876901403586949
13286.614,15055.236354420922,12552.033914072232,0.0,0.1867047144578622
12670.5182,12177.99217011208,9214.430660273974,0.4375,0.1222585496037938
11927.0682,16263.678911830637,15486.82298206725,0.09375,0.13286697380180598
11158.86594,10854.459845330013,6538.593568866752,0.1875,0.06589219853337008
10234.26292,10106.376357409714,16954.21751606476,0.5,0.1713841411178302
9329.42508,8869.161358156915,6538.593568866752,0.53125,0.27423540441851485
8374.10618,8121.077870236615,27858.97297459527,0.0,0.1580568966177824
7588.69188,7200.359731257784,5099.97147671233,0.5625,0.17128002658560476
6904.97866,7085.269963885432,5099.97147671233,0.0,0.17126353588328572
6199.02602,6538.593568866752,3862.7564774595266,0.15625,0.049419273574180786
5554.03896,9358.292869489414,4035.3911285180584,0.9375,0.4108936018386658
4985.94248,9156.885776587798,5186.288802241594,0.0,0.39082232084299334
4412.69738,4754.70217459527,1647.2784555417202,0.0,0.02934939839389705
3758.99644,4179.253337733502,5646.647871731009,0.34375,0.09123904944553689
3188.51366,3114.6729895392273,15630.68519128269,0.03125,0.09428048054958815
2612.63324,3028.355664009963,19054.605770610215,0.0,0.03239000178136015
2000.71993,2366.5895016189315,3258.535198754671,0.03125,0.03240593143119085
1310.8614796,1618.5060136986303,1992.54775765878,0.09375,0.042941343007060775
574.1458796,1014.2847349937747,1791.140664757162,0.03125,0.04294594906210682
-145.5913404,93.56659601494539,2193.9548505604,0.0,0.03242370773485889
-742.6308804,-740.8342174346199,1417.0989207970124,0.0,0.029374076179012998
-1222.1775304,-1229.9657287671216,-21.5231713574085,0.0,0.02938942651256724
-1711.70444,-1805.414565628891,-740.8342174346199,0.0,0.029404767803185617
-2192.78864,-1805.414565628891,-1229.9657287671216,0.0,0.02942010005895687
-2761.12768,-2524.7256117061006,-1488.9177053549174,0.0,0.02943542328795866
-3469.61814,-3013.857123038604,-2524.7256117061006,0.0,0.02945073749825764
-4206.77282,-4251.072122291407,-3013.857123038604,0.0,0.02946604269790944
-4941.2068,-4452.479215193025,-3992.1201457036113,0.0,0.029481338894958676
-5448.01994,-5833.55642366127,-5229.3351449564125,0.0,0.029496626097438996
-5884.1334,-5833.55642366127,-5833.55642366127,0.0,0.029511904313373066
-6114.85624,-6380.23281867995,-7272.178515815691,0.0,0.029527173550772612
-6320.75568,-6898.136771855541,-7300.950957658779,0.0,0.02954243381763841
-6402.07442,-6898.136771855541,-7674.992701618929,0.09375,0.0401975115823244
-6504.1812,-6322.687934993773,-7674.992701618929,0.03125,0.043296404894386756
-6488.90944,-6409.005260523038,-8164.124212951431,0.03125,0.03575375487080618
-6580.82694,-6524.0950278953915,-8566.938398754668,0.0,0.032667674818257164
-6593.53816,-7041.998981070983,-8566.938398754668,0.0,0.02958330412005646
-6666.3112,-6581.639911581568,-8566.938398754668,0.0,0.029598531434124626
-6728.70722,-6610.412353424656,-8566.938398754668,0.0,0.029613749814966728
-6833.02572,-7300.950957658779,-8566.938398754668,0.0,0.02962895927052174
-6872.62384,-6754.274562640099,-8566.938398754668,0.0,0.029644159808717773
-6987.2636,-7300.950957658779,-8566.938398754668,0.0,0.02965935143747219
-7041.68146,-6898.136771855541,-8768.345491656288,0.0,0.029674534164691537
-7051.25002,-7013.226539227895,-6667.957237110833,0.0,0.02968970799827158
-7052.53614,-7041.998981070983,-8768.345491656288,0.0,0.029704872946097326
-6983.40118,-7070.771422914072,-8768.345491656288,0.0,0.02972002901604304
-6774.7703,-7070.771422914072,-6898.136771855541,0.0,0.029735176215972266
-6430.05098,-6984.454097384806,-8768.345491656288,0.0625,0.03645101347182648
-6091.9961,-6840.591888169364,-8768.345491656288,0.25,0.07563788056362904
-5671.67998,-6322.687934993773,-7070.771422914072,0.375,0.1418734880997024
-5125.88942,-6121.280842092154,-7070.771422914072,0.875,0.4254598379657663
-4465.27056,-5574.604447073474,-6984.454097384806,0.0,0.35247532765099165
-3607.06072,-3215.264215940224,-6667.957237110833,0.8125,0.3080879637978905
-2403.414576,-855.9239848069737,1100.6020605230387,0.125,0.3232065661182997
-718.572016,-999.7861940224157,-7703.765143462017,0.09375,0.05539468273643368
1239.759144,-1229.9657287671216,8638.981823412207,0.6875,0.24363418381058485
3529.825204,467.6083399750951,8552.664497882939,0.21875,0.26474581354573945
6087.491224,2366.5895016189315,10739.370077957661,0.09375,0.07192544051386762
8745.20052,9358.292869489414,8725.29914894147,0.125,0.05522848077630237
11331.63406,11487.45356587796,10854.459845330013,0.5,0.16014919174880424
13819.09296,10221.46612478207,-1402.6003798256534,0.3125,0.19873602078559055
15982.765,13271.34496014944,-1143.6484032378576,0.1875,0.10877344983036225
17715.0904,19889.006584059774,14882.601703362394,0.15625,0.07509641031128993
18980.5882,18738.10891033624,19630.054607471982,0.25,0.08792715943233637
19818.8872,19543.73728194272,5099.97147671233,0.0625,0.07443521268398717
20270.166,23053.9751867995,10221.46612478207,0.3125,0.08973171170682487
20507.6384,23053.9751867995,29470.229717808223,0.03125,0.08619954570362437
20504.6312,19831.4617003736,19543.73728194272,0.78125,0.2890924282513255
20357.575,19831.4617003736,20752.17983935243,0.0,0.2860079234435353
20075.0456,19946.55146774595,30534.810066002494,0.0625,0.035891179705439175
19763.7682,19198.467979825655,30534.810066002494,0.0625,0.04246409022739854
19301.8806,19198.467979825655,19140.92309613948,0.1875,0.06144255599120709
18763.8276,23053.9751867995,30534.810066002494,0.53125,0.18264451615199045
18069.0992,18795.653794022415,18306.522282689915,0.0,0.15707121284573342
17143.785,16666.493097633873,30534.810066002494,0.0,0.02927789500335048
15909.2224,15889.637167870485,30534.810066002494,0.03125,0.032354904688579184
14403.708,14335.92530834371,30534.810066002494,0.21875,0.06401239497701129
12756.08006,13472.75205305106,13702.931587795767,0.09375,0.07148014657343497
11073.23884,10710.597636114573,10048.831473723538,0.34375,0.10202200828894674
9342.21024,9473.38263686177,12667.123681444584,0.0625,0.09802367246886166
7847.97116,8351.257404981323,8005.988102864259,0.03125,0.03886359164333743
6564.53586,6596.138452552928,6596.138452552928,0.0,0.0323052980661672
5471.42334,5416.468336986301,5416.468336986301,0.0,0.029254165778305228
4634.8983,4582.067523536738,3862.7564774595266,0.03125,0.032338975835687456
4066.65532,4409.432872478206,1503.4162463262783,0.09375,0.042921447664815614
3577.62916,3575.032059028643,4323.115546948942,0.40625,0.1215399216283931
3281.47348,3172.217873225407,3287.307640597759,0.15625,0.1309961148594027
3052.37704,2596.7690363636357,3114.6729895392273,0.03125,0.05234760151598526
2898.74456,2596.7690363636357,3028.355664009963,0.09375,0.04286232802931727
2708.69726,1992.54775765878,1704.8233392278962,0.0,0.039795073050559904
2397.98662,1992.54775765878,553.9256655043591,0.0,0.029229204522758796
1990.416256,1992.54775765878,2366.5895016189315,0.0,0.029244640337116733
1537.352316,1302.0091534246585,-165.3853805728504,0.0,0.02926006703188979
883.571074,1244.4642697384825,-165.3853805728504,0.0,0.02927548461527149
217.970874,553.9256655043591,-165.3853805728504,0.0,0.029290893095444144
-362.157866,-251.70270610211628,553.9256655043591,0.0,0.02930629248057887
-950.404962,-740.8342174346199,-1229.9657287671216,0.0,0.029321682778835623
-1521.091482,-1229.9657287671216,93.56659601494539,0.0,0.029337063998363198
-2028.60296,-2208.228751432129,-2208.228751432129,0.0,0.02935243614729923
-2527.32562,-2783.6775882938964,-2208.228751432129,0.0,0.029367799233770253
-3041.34828,-2783.6775882938964,-1805.414565628891,0.0,0.029383153265891686
-3585.98962,-3675.6232854296377,-2524.7256117061006,0.0,0.029398498251767848
-4022.22732,-4222.299680448317,-4941.610726525529,0.0,0.029413834199492013
-4359.95204,-4941.610726525529,-4941.610726525529,0.03125,0.03253297662339327
-4532.99302,-4941.610726525529,-5833.55642366127,0.3125,0.08705950646023625
-4680.33158,-3215.264215940224,-6121.280842092154,0.0,0.0839406050038908
-4637.26812,-4538.796540722291,-6121.280842092154,0.0,0.02941431598952431
-4719.09662,-4682.658749937733,-6639.184795267745,0.0,0.02942964262353706
-4856.34736,-4653.886308094645,-6322.687934993773,0.0,0.029444960235804604
-5020.57632,-4740.203633623909,8552.664497882939,0.0,0.02946026883438673
-5187.41712,-5459.51467970112,-6409.005260523038,0.0,0.029475568427332215
-5482.79156,-5833.55642366127,-6409.005260523038,0.0,0.029490859022678846
-5666.51662,-5891.101307347446,-6409.005260523038,0.09375,0.040251678269790446
-5872.6709,-6121.280842092154,-6409.005260523038,0.0,0.040256537187456344
-6106.71344,-5689.694214445828,1215.6918278953926,0.0625,0.036214974946043005
-6241.26944,-6092.508400249066,-6524.0950278953915,0.125,0.05156246880970173
-6381.25058,-6092.508400249066,-6524.0950278953915,0.03125,0.047983397324240125
-6604.9001,-6667.957237110833,-6495.322586052303,0.0,0.03264210869807544
-6703.45134,-6437.7777023661265,-6581.639911581568,0.0,0.029528262438068525
-6777.57326,-6437.7777023661265,-6581.639911581568,0.0,0.02954352206532727
-6850.3331,-6725.50212079701,-8566.938398754668,0.0,0.029558772730611662
-6837.98648,-6783.047004483187,-8566.938398754668,0.0,0.029574014441899908
-6836.2867,-6869.364330012452,-3618.0784017434617,0.0,0.029589247207159317
-6879.7941,-6840.591888169364,-4481.251657036113,0.0,0.029604471034346314
-6952.36464,-6840.591888169364,-4481.251657036113,0.0,0.029619685931406473
-7104.49356,-6898.136771855541,-4481.251657036113,0.0,0.029634891906274538
-7275.01162,-6955.681655541718,-4481.251657036113,0.0,0.02965008896687446
-7370.50962,-7128.316306600248,-4481.251657036113,0.0,0.02966527712111935
-7429.7272,-7300.950957658779,-4481.251657036113,0.0,0.029680456376911534
-7447.30458,-7387.268283188044,-6898.136771855541,0.0,0.029695626742142604
-7364.23742,-7444.813166874221,-6955.681655541718,0.0,0.029710788224693353
-7176.48744,-7473.58560871731,-8912.207700871732,0.15625,0.05042445205692379
-6810.3632,-7387.268283188044,-8682.028166127024,0.09375,0.061315657360580936
-6164.77156,-6955.681655541718,-8682.028166127024,0.3125,0.09627377815318117
-5242.33226,-5689.694214445828,-7444.813166874221,0.375,0.15955705882277535
-3912.836014,-4481.251657036113,-7473.58560871731,0.25,0.14358128347679974
-2210.457814,-2409.6358443337485,-7387.268283188044,0.71875,0.2977283707597143
-263.806694,1100.6020605230387,-7387.268283188044,0.0,0.25795859498172324
1646.559646,2740.6312455790794,-6409.005260523038,0.5625,0.17574694684560505
3554.376906,985.5122931506867,1215.6918278953926,0.4375,0.270441550372882
5392.1551,5963.144732004981,6078.234499377337,0.75,0.3687900823043348
7127.60326,4984.8817093399775,10624.280310585305,0.09375,0.28476818594760855
8705.40166,9185.658218430886,11314.818914819429,0.125,0.05546640235212139
10131.9491,7114.04240572852,13818.021355168119,0.96875,0.43862228030644035
11404.5434,9300.747985803238,2395.3619434620196,0.40625,0.505668504461119
12366.4712,14508.559959402242,2596.7690363636357,0.3125,0.16594704281048905
12962.5806,16263.678911830637,13300.117401992527,0.0625,0.0901748229153992
13261.3638,14940.14658704857,4208.02577957659,1.0,0.44928127516823724
13299.358,15084.00879626401,6193.324266749689,0.0,0.4426602136063989
13117.6998,12926.07565803238,22305.891698879204,0.1875,0.054934405441980284
12781.4548,13271.34496014944,27858.97297459527,0.0,0.05493118149033783
12478.8542,12120.447286425904,16004.726935242841,0.125,0.044390467318048084
12173.5292,11919.040193524284,19227.240421668743,0.0,0.04439254677014318
11811.9084,11142.184263760897,9876.196822665006,0.0625,0.0359352709829895
11432.9482,10854.459845330013,8351.257404981323,0.0625,0.04253866250880506
10824.95118,10221.46612478207,7315.44949863014,0.25,0.07450958317329201
9896.67904,9329.520427646326,8351.257404981323,0.1875,0.09357434403890695
8742.14074,8351.257404981323,6394.731359651309,0.03125,0.058063346439840506
7539.14016,7948.443219178083,19802.68925853051,0.25,0.07097968842453578
6207.83314,6135.779383063513,5128.743918555418,0.0,0.06789179625715482
4947.4794,5301.378569613949,4610.839965379826,0.3125,0.08328292114912823
3830.11134,3862.7564774595266,13271.34496014944,0.1875,0.1089722834689873
2927.40304,3488.714733499379,5704.192755417185,0.03125,0.05802301558836333
2259.93016,2309.044617932752,3488.714733499379,0.125,0.04742148666468038
1855.31654,1848.6855484433381,3459.9422916562908,0.625,0.21639261145221103
1624.23326,1618.5060136986303,2884.493454794523,0.0625,0.20784220092426814
1446.605272,870.4225257783328,1704.8233392278962,0.0,0.035769918833112646
1311.812816,870.4225257783328,1244.4642697384825,0.0,0.029194206092786393
1149.95625,870.4225257783328,1014.2847349937747,0.0,0.029209662594865442
891.319664,553.9256655043591,755.3327584059789,0.0,0.029225109958758388
616.65245,208.65636338729928,-1546.4625890410953,0.0,0.029240548192684214
388.535284,-165.3853805728504,-1546.4625890410953,0.03125,0.03233917427218038
79.824872,-366.79247347447017,-1546.4625890410953,0.0,0.03235092015668169
-266.9236,-366.79247347447017,-1546.4625890410953,0.0,0.029279462137500732
-648.807194,-971.0137521793258,-2035.5941003735988,0.0,0.029294868269626174
-976.14584,-1229.9657287671216,-2208.228751432129,0.03125,0.0324022673357112
-1261.473286,-1546.4625890410953,-2553.4980535491904,0.0,0.032413975044227515
-1623.864638,-1719.0972400996252,-2553.4980535491904,0.0625,0.03597465605130029
-1975.27006,-2208.228751432129,-3042.629564881692,0.0,0.035982889178532
-2297.81722,-2553.4980535491904,-3042.629564881692,0.0625,0.035999736032314746
-2655.05352,-2553.4980535491904,-2524.7256117061006,0.0,0.03600795340253941
-3039.24384,-3474.2161925280197,-4049.6650293897874,0.03125,0.03247060302068733
-3333.50476,-3589.3059599003736,-4941.610726525529,0.0,0.0324822680569154
-3664.52306,-3589.3059599003736,-4941.610726525529,0.0,0.02938988831480639
-4070.66,-4049.6650293897874,-4999.155610211705,0.0,0.02940522933341827
-4503.77982,-4366.161889663761,-4970.383168368617,0.0,0.029420561317426257
-4928.60216,-5027.9280520547945,-4682.658749937733,0.0,0.02943588427490771
-5394.12834,-5488.287121544208,-4653.886308094645,0.0,0.029451198213928918
-5835.1988,-5488.287121544208,-4653.886308094645,0.0,0.0294665031425452
-6162.29206,-6265.143051307596,-4740.203633623909,0.0625,0.03617933981084991
-6416.93322,-6265.143051307596,-4884.065842839351,0.25,0.07545971994208939
-6671.4806,-6610.412353424656,-6265.143051307596,0.125,0.0840808643880195
-6902.84886,-6437.7777023661265,-6409.005260523038,0.0,0.04478717667761988
-7075.68372,-6696.729678953922,-6840.591888169364,0.0,0.029455191731236435
-7241.30658,-6811.819446326276,-6840.591888169364,0.0,0.02947049431060108
-7519.59624,-6811.819446326276,-6840.591888169364,0.0,0.02948578788970183
-7862.02278,-7243.406073972602,-6840.591888169364,0.0,0.029501072476569114
-8182.46268,-7933.944678206724,-5574.604447073474,0.03125,0.032651151196499174
-8487.6648,-8509.393515068492,6308.4140341220445,0.59375,0.19317865172880563
-8704.77828,-8394.30374769614,-6811.819446326276,0.03125,0.19315135168926695
-8730.14216,-8394.30374769614,-8682.028166127024,0.0,0.03261547837589946
-8660.36326,-8710.800607970112,-8682.028166127024,0.0,0.029499607438363027
-8463.08102,-8739.5730498132,-9142.387235616437,0.0,0.029514883902041135
-8295.70734,-8682.028166127024,-7847.6273526774585,0.0,0.02953015138874646
-8162.35718,-7818.8549108343705,-7847.6273526774585,0.0,0.029545409906477648
-8143.86036,-8307.986422166874,-7847.6273526774585,0.0,0.029560659463222436
-7990.4125,-8164.124212951431,-7847.6273526774585,0.0,0.029575900066957646
-7935.03798,-8164.124212951431,-7847.6273526774585,0.0,0.029591131725649273
-7959.49832,-7991.489561892901,-7847.6273526774585,0.0,0.029606354447252372
-8076.99956,-7962.717120049812,-8307.986422166874,0.0,0.029621568239711196
-8147.2763,-7962.717120049812,-8164.124212951431,0.0,0.029636773110959157
-8370.6987,-8077.806887422166,-6552.86746973848,0.0,0.029651969068918847
-8521.14472,-8164.124212951431,-6552.86746973848,0.0,0.02966715612150204
-8429.98748,-7991.489561892901,-7847.6273526774585,0.0,0.02968233427660975
-8270.23538,-8538.16595691158,-7847.6273526774585,0.0,0.029697503542132197
-7958.15296,-8451.848631382316,-8077.806887422166,0.0,0.0297126639259489
-7363.1295,-8394.30374769614,-8164.124212951431,0.09375,0.04064399596037747
-6489.07118,-7128.316306600248,-7790.082468991282,0.09375,0.0515698286787151
-5385.58838,-4625.113866251557,-8538.16595691158,0.59375,0.2030556429422812
-3885.261062,-5862.328865504358,-8451.848631382316,0.0,0.1921074186686941
-2123.590542,-2237.001193275217,-8279.213980323784,0.0625,0.03646763091296631
-246.013722,1100.6020605230387,-5977.418632876712,0.28125,0.08393547143980438
1655.258338,2452.9068271481956,-5574.604447073474,0.125,0.09267224520575551
3416.056298,1618.5060136986303,8926.70624184309,0.25,0.0850372630908689
5071.32024,6826.317987297636,5387.695895143213,0.3125,0.12523061681498462
6430.41896,7257.90461494396,7114.04240572852,0.8125,0.37297098500330317
7448.1797,9358.292869489414,14019.428448069739,0.90625,0.6675584727249808
8064.52388,6883.862870983812,870.4225257783328,0.6875,0.5872429353549471
8547.14282,6538.593568866752,18018.79786425903,0.96875,0.6282311987545398
8813.38854,12494.489030386052,2884.493454794523,1.0,0.8307941359508343
8937.50436,12494.489030386052,15630.68519128269,0.15625,0.46024853616650746
9045.51932,8005.988102864259,4409.432872478206,0.34375,0.11148240745556344
9208.01826,7401.766824159404,4409.432872478206,0.1875,0.11696847291073116
9199.7108,8351.257404981323,25729.81227820673,0.0,0.05491235573858047
9051.26382,9185.658218430886,25729.81227820673,0.0,0.029411481249465448
8871.43508,9185.658218430886,19889.006584059774,0.1875,0.054969150374244144
8436.07648,8926.70624184309,25729.81227820673,0.46875,0.15801353892211162
7747.90186,8523.892056039851,5531.558104358657,0.5625,0.27322900108212694
6984.2019,8063.532986550435,19889.006584059774,0.03125,0.17318687990497167
6119.82904,6193.324266749689,9185.658218430886,0.125,0.04733457248222608
5173.72344,4582.067523536738,9041.796009215443,0.40625,0.12524556552902782
4258.56824,7114.04240572852,9185.658218430886,0.15625,0.13017293127113863
3399.38928,3661.3493845579105,9185.658218430886,0.3125,0.1025272097144042
